id,ner_tags,tokens
11987,"['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC']","['اینگ', 'ساری', 'در', 'بیانیه', 'ای', 'کتبی،', 'اولین', 'مورد', 'از', 'زمان', 'جدایی', 'او', 'از', 'پول', 'پات', 'در', 'اوایل', 'ماه', 'جاری،', 'گفت', 'که', 'جنبش', 'جدیدی', 'که', 'جنبش', 'متحد', 'ملی', 'دموکراتیک', 'DNUM', 'نامیده', 'می', 'شود،', 'به', 'دنبال', 'پایان', 'خواهد', 'بود.', 'به', 'جنگ', 'داخلی', 'و', 'تلاش', 'برای', 'آشتی', 'با', 'دولت', 'کامبوج']"
11989,"['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ما', 'معتقدیم', 'که', 'اگر', 'خمر', 'مردم', 'به', 'طور', 'نامحدود', 'به', 'مبارزه', 'علیه', 'یکدیگر', 'ادامه', 'دهند،', 'کشور', 'ما', 'به', 'هیچ', 'خواهد', 'افتاد.']"
11990,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O']","['به', 'همین', 'دلیل', 'تصمیم', 'گرفتیم', 'از', 'آن', 'گروه', 'دیکتاتوری', 'جدا', 'شویم', 'و', 'جنبشی', 'به', 'نام', 'جنبش', 'متحد', 'ملی', 'دموکراتیک', 'پیدا', 'کردیم.']"
11991,"['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['اینگ', 'ساری', 'به', 'دلیل', 'نقشش', 'در', 'نسل', 'کشی', 'دسته', 'جمعی', 'کامبوج', 'در', 'طول', 'حکومت', 'وحشت', 'خمرهای', 'سرخ', 'بین', 'سالهای', '1975-1979', 'که', 'بیش', 'از', 'یک', 'میلیون', 'نفر', 'اعدام', 'شدند', 'یا', 'از', 'گرسنگی', 'مردند،', 'غیابی', 'به', 'اعدام', 'محکوم', 'شد.', 'بیماری', 'یا', 'کار', 'بیش', 'از', 'حد', 'در', 'اردوگاه', 'های', 'کار', 'انبوه.']"
11992,"['B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['تحصیل', 'کرده', 'فرانسه', 'برادر', 'شوهر', 'سابق', 'پول', 'پات', 'وزیر', 'امور', 'خارجه', 'در', 'دولت', 'خمرهای', 'سرخ', 'بود', 'که', 'بر', 'کامبوج', 'بیشتر', 'حکومت', 'می', 'کرد', 'و', 'به', 'عنوان', 'دومین', 'فرمانده', 'گروه', 'دیده', 'می', 'شد.']"
11993,"['O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC']","['دو', 'کشته', 'در', 'سقوط', 'هلیکوپتر', 'کامبوج', 'بیشتر']"
11994,"['B-LOC', 'I-LOC', 'O']","['پنوم', 'پن', '1996-08-28']"
11995,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یک', 'وزیر', 'دولت', 'روز', 'چهارشنبه', 'گفت', 'که', 'در', 'پی', 'سقوط', 'یک', 'بالگرد', 'در', 'هوای', 'بد', 'در', 'شمال', 'کامبوج', 'بیشتر', 'دو', 'نفر', 'کشته', 'و', 'شش', 'نفر', 'زخمی', 'شدند.']"
11997,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O']","['علت', 'سقوط', 'این', 'بالگرد', 'که', 'روز', 'یکشنبه', 'در', 'حین', 'انجام', 'یک', 'پرواز', 'معمولی', 'بین', 'پنوم', 'پن', 'و', 'نیش', 'ترنگ', 'سقوط', 'کرد،', 'مشخص', 'نشد.']"
11998,"['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Ieng', 'MoulyMore', 'گفت', 'که', 'هواپیما', 'در', 'طی', 'یک', 'طوفان', 'باران', 'سقوط', 'کرد.']"
11999,"['B-ORG', 'B-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O']","['MOFs', 'کوبو', 'معتقد', 'است', 'سیاست', 'نرخ', 'BOJ', 'بدون', 'تغییر', 'است.']"
12000,"['B-LOC', 'O']","['توکیو', '1996-08-28']"
12001,"['O', 'O', 'B-PER', 'I-PER', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['وزیر', 'دارایی', 'واتارو', 'کوبو', 'واتارو', 'کوبو', 'روز', 'چهارشنبه', 'در', 'یک', 'کنفرانس', 'خبری', 'گفت', 'که', 'او', 'معتقد', 'است', 'که', 'سیاست', 'نرخ', 'بهره', 'بانک', 'ژاپن', 'BOJ', 'که', 'در', 'جهت', 'تضمین', 'رشد', 'اقتصادی', 'است.', 'پس', 'از', 'انتشار', 'نظرسنجی', '«تانکن»', 'بانک', 'مرکزی', 'تغییری', 'نکرده', 'است.']"
12002,"['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['BOJ', 'تانکان', 'آگوست،', 'نظرسنجی', 'کوتاه', 'مدت', 'سه', 'ماهه', 'شرکتی', 'خود', 'را', 'در', 'صبح', 'منتشر', 'کرد', 'و', 'نشان', 'داد', 'که', 'چشم', 'انداز', 'کسب', 'و', 'کار', 'بدتر', 'شده', 'است.']"
12003,"['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['با', 'این', 'حال،', 'کوبو', 'گفت', 'که', 'لزوماً', 'بدتر', 'شدن', 'قابل', 'توجهی', 'از', 'اقتصاد', 'را', 'نشان', 'نمی', 'دهد.']"
12004,"['O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['سوال', 'این', 'است', 'که', 'BOJ', 'با', 'سیاست', 'نرخ', 'بهره', 'خود', 'چه', 'خواهد', 'کرد.']"
12005,"['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['فرماندار', 'BOJ', 'روشن', 'کرده', 'است', 'که', 'سیاست', 'BOJ', 'با', 'هدف', 'تضمین', 'پایه', 'ای', 'برای', 'بهبود', 'اقتصادی', 'است.']"
12006,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['من', 'معتقدم', 'این', 'سیاست', 'تغییر', 'نکرده', 'است.']"
12007,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['کوبو', 'در', 'پاسخ', 'به', 'این', 'سوال', 'که', 'آیا', 'بودجه', 'تکمیلی', 'برای', 'سال', '1996/97', 'برای', 'حمایت', 'از', 'اقتصاد', 'مورد', 'نیاز', 'است،', 'گفت:', 'نتایج', 'تانکن', 'منجر', 'به', 'هیچ', 'تصمیم', 'فوری', 'در', 'مورد', 'نیاز', 'به', 'بودجه', 'اضافی', 'نخواهد', 'شد.']"
12008,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['کوبو', 'گفت:', '""فکر', 'نمی\u200cکنم', 'ما', 'باید', 'فوراً', 'نتیجه\u200cگیری', 'کنیم', 'که', 'بهبود', 'اقتصادی', 'متوقف', 'شده', 'یا', 'نشانه\u200cهایی', 'از', 'انقباض', 'اقتصادی', 'ظاهر', 'شده', 'است.""', '""']"
12009,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['اقتصاد', 'به', 'آرامی', 'یا', 'با', 'سرعتی', 'سریع', 'در', 'حال', 'بهبود', 'نیست.', '""']"
12010,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['کوبو', 'گفت', 'که', 'در', 'مورد', 'نیاز', 'به', 'بودجه', 'تکمیلی', 'پس', 'از', 'اعلام', 'تولید', 'ناخالص', 'داخلی', 'ژاپن', 'در', 'اواسط', 'سپتامبر', 'برای', 'سه', 'ماهه', 'آوریل', 'تا', 'ژوئن', 'تصمیم', 'خواهد', 'گرفت.']"
12011,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['وی', 'گفت:', 'من', 'می', 'خواهم', 'ببینم', 'اقتصاد', 'در', 'نیمه', 'اول', 'سال', '96', 'چگونه', 'حرکت', 'کرده', 'است.']"
12012,"['B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['چین', 'می', 'گوید', 'ستیزه', 'جوی', 'ژاپن', 'باید', 'با', 'گذشته', 'جنگ', 'روبرو', 'شود.']"
12013,"['B-LOC', 'O']","['پکن', '1996-08-28']"
12014,"['B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['چین', 'روز', 'چهارشنبه', 'از', 'ژاپن', 'خواست', 'تا', 'گذشته', 'دوران', 'جنگ', 'خود', 'را', 'تصدیق', 'کند', 'و', 'برای', 'جلوگیری', 'از', 'جنایات', 'مشابه', 'در', 'آینده،', 'موجی', 'از', 'نظامی', 'گری', 'در', 'حال', 'ظهور', 'را', 'متوقف', 'کند.']"
12015,"['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O']","['در', 'تفسیری', 'در', 'این', 'مقام', 'چاینا', 'دیلی', 'آمده', 'است:', '""برخی', 'انگلیسی', 'هنوز', 'از', 'جنایات', 'انگلیسی', 'نظامیان', 'در', 'طول', 'جنگ', 'پشیمان', 'نیستند.""']"
12016,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['این', 'روزنامه', 'گفت:', '""اگر', 'آنها', 'هنوز', 'تصمیم', 'نگرفته', 'اند', 'که', 'جنگ', 'ژاپن', 'آغاز', 'شده', 'ماهیت', 'تهاجمی', 'داشته', 'است', 'یا', 'خیر،', 'دشوار', 'است', 'که', 'بگوییم', 'آیا', 'آنها', 'دوباره', 'همین', 'کار', 'را', 'خواهند', 'کرد.""']"
12017,"['B-LOC', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['چین', 'پس', 'از', 'بازدید', 'چندین', 'انگلیسی', 'وزیر', 'کابینه', 'از', 'زیارتگاهی', 'که', 'به', 'کشته', 'شدگان', 'جنگ', 'کشورشان', 'در', '15', 'اوت،', 'پنجاه', 'و', 'یکمین', 'سالگرد', 'تسلیم', 'جنگ', 'جهانی', 'دوم', 'ژاپن', 'اختصاص', 'داده', 'شده', 'بود،', 'اعتراضات', 'خشمگینی', 'را', 'برانگیخت.']"
12018,"['O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['در', 'این', 'تفسیر', 'آمده', 'است:', '""سیاستمداران', 'انگلیسی', 'متعددی', 'در', 'سالهای', 'اخیر', 'تلاش', 'کرده', 'اند', 'تا', 'جنایات', 'جنگی', 'کشورشان', 'را', 'سفید', 'کنند.""']"
12019,"['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['چین', 'تخمین', 'می', 'زند', 'که', '35', 'میلیون', 'چینی', 'ها', 'در', 'حمله', 'انگلیسی', 'سربازان', 'از', 'سال', '1931', 'تا', '1945', 'کشته', 'یا', 'زخمی', 'شدند.']"
12020,"['O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['در', 'این', 'تفسیر', 'آمده', 'است:', 'انگلیسی', 'هرگز', 'واقعاً', 'برای', 'جنایات', 'خود', 'در', 'زمان', 'جنگ', 'عذرخواهی', 'نکرده\u200cاند.']"
12021,"['B-MISC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'B-LOC', 'O', 'O']","['انگلیسی', 'نخست', 'وزیر', 'ریوتارو', 'هاشیموتو', 'سالگرد', '15', 'اوت', 'را', 'با', 'ابراز', '""پشیمانی""', 'برای', 'قربانیان', 'خارجی', 'جنایات', 'جنگ', 'جهانی', 'دوم', 'ژاپن', 'جشن', 'گرفت.']"
12022,"['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['ژاپن', 'رهبر', 'حزب', 'ائتلاف', 'قصد', 'استعفا', 'دارد.']"
12023,"['B-LOC', 'O']","['توکیو', '1996-08-28']"
12024,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['مقامات', 'حزب', 'روز', 'چهارشنبه', 'گفتند', 'که', 'رهبر', 'یک', 'شریک', 'کوچک', 'در', 'ائتلاف', 'حاکم', 'سه', 'حزبی', 'ژاپن', 'قصد', 'استعفا', 'برای', 'سرکوب', 'شورش', 'سیاسی', 'را', 'دارد.']"
12025,"['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['مقامات', 'گفتند', 'پارتی', 'جدید', 'ساکیگاکه', 'رئیس', 'جمهور', 'ماسایوشی', 'تاکمورا', 'وزیر', 'دارایی', 'تا', 'آغاز', 'سال', 'جاری،', 'در', 'دیدار', 'با', 'سیاستمداری', 'که', 'شورش', 'را', 'در', 'کوچکترین', 'عضو', 'ائتلاف', 'به', 'راه', 'انداخت،', 'وعده', 'استعفای', 'خود', 'را', 'داد.']"
12026,"['O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O']","['آنها', 'گفتند', 'که', 'تاریخ', 'استعفای', 'تاکمورا', 'توسط', 'مقامات', 'حزب', 'تعیین', 'خواهد', 'شد.']"
12027,"['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'B-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']","['ردیف', 'ساکیگاکه', 'باعث', 'ایجاد', 'آشفتگی', 'در', 'شرکای', 'ائتلافی', 'خود،', 'نخست', 'وزیر', 'ریوتارو', 'هاشیموتو', 'حزب', 'لیبرال', 'دموکرات', 'LDP', 'بزرگترین', 'گروه،', 'و', 'حزب', 'سوسیال', 'دموکرات', 'شده', 'است.']"
12028,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['اما', 'تحلیلگران', 'گفتند', 'که', 'انتظار', 'نمی', 'رود', 'این', 'اختلاف', 'فوراً', 'دولت', 'را', 'بی', 'ثبات', 'کند،', 'زیرا', 'حتی', 'اگر', 'ساکیگاکه', 'از', 'هم', 'جدا', 'شود،', 'کرسی', 'های', 'کمی', 'داشته', 'باشد،', 'از', 'دست', 'دادن', 'حمایت', 'منجر', 'به', 'انتخابات', 'عمومی', 'نمی', 'شود.']"
12029,"['O', 'B-PER', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['اختلاف', 'تاکمورا', 'که', 'ساکیگاکه', 'را', 'در', 'سال', '1993', 'به', 'عنوان', 'یک', 'گروه', 'انشعابی', 'اصلاح\u200cگرا', 'LDP', 'تأسیس', 'کرد،', 'در', 'مقابل', 'مقام', 'حزب', 'یوکیو', 'هاتویاما', 'قرار', 'می\u200cگیرد', 'که', 'می\u200cگوید', 'ساکیگاکه', 'را', 'ترک', 'خواهد', 'کرد.', 'تشکیل', 'یک', 'گروه', 'سیاسی', 'اصلاح', 'طلب', 'در', 'ماه', 'آینده', '.']"
12031,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O']","['مذاکرات', 'ماراتن', 'بین', 'دو', 'متحد', 'سابق', 'سه\u200cشنبه', 'شب', 'و', 'صبح', 'چهارشنبه', 'نتوانست', 'اختلاف', 'بر', 'سر', 'نقش', 'تاکمورا', 'را', 'حل', 'کند،', 'که', 'از', 'نظر', 'حامیان', 'هاتویاما', 'به', 'دلیل', 'نقش', 'ارشد', 'وی', 'در', 'ائتلاف', 'تحت', 'سلطه', 'LDP', 'لکه', 'دار', 'شده', 'بود.', '.']"
12032,"['O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['حضور', 'تاکمورا', 'که', 'نقشش', 'به', 'عنوان', 'وزیر', 'دارایی', 'در', 'تصویب', 'طرحی', 'نامطلوب', 'برای', 'استفاده', 'از', 'وجوه', 'مالیات', 'دهندگان', 'برای', 'انحلال', 'شرکت', 'های', 'وام', 'مسکن', 'شکست', 'خورده،', 'شهرت', 'او', 'را', 'به', 'عنوان', 'یک', 'اصلاح', 'طلب', 'از', 'بین', 'برد،', 'تلاش', 'های', 'هاتویاما', 'را', 'برای', 'جذب', 'تحلیلگران', 'گفتند', 'که', 'گروه', 'جدید', 'او', 'از', 'اردوگاه', 'مخالفان', 'جدا', 'شده', 'اند.']"
12034,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['هاشیموتو', '--', 'که', 'از', 'یک', 'تور', '10', 'روزه', 'آمریکای', 'لاتین', 'در', 'روز', 'شنبه', 'بازمی', 'گردد', '--', 'باید', 'تا', 'اواسط', 'سال', '1997', 'در', 'نظرسنجی', 'شرکت', 'کند', 'و', 'بارها', 'گفته', 'است', 'که', 'انتخابات', 'عمومی', 'زودهنگام', 'را', 'اعلام', 'نخواهد', 'کرد.']"
12035,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['اما', 'بسیاری', 'از', 'تحلیلگران', 'و', 'سیاستمداران', 'بر', 'این', 'باورند', 'که', 'او', 'ممکن', 'است', 'به', 'زودی', 'پارلمان', 'را', 'پس', 'از', 'تشکیل', 'مجدد', 'آن', 'در', 'اوایل', 'اکتبر', 'منحل', 'کند.']"
12036,"['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']","['لیو', 'چونگ', 'هینگ', 'خالص', 'موقت', 'افزایش', '2.7', 'درصد.']"
12037,"['B-LOC', 'I-LOC', 'O']","['هنگ', 'کنگ', '1996-08-28']"
12038,"['O', 'O', 'O', 'O', 'O', 'O']","['شش', 'ماه', 'منتهی', 'به', '30', 'ژوئن']"
12039,"['O', 'O', 'B-MISC', 'O', 'O', 'O', 'O']","['(به', 'میلیون', 'HK$', 'مگر', 'اینکه', 'گفته', 'شود)']"
12040,"['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['شر', '(', 'HK', 'سنت', ')', '65.61', 'در', 'مقابل', '63.87']"
12041,"['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['سود', 'سهام', '(', 'HK', 'سنت', ')', '18.0', 'در', 'مقابل', '18.0']"
12042,"['O', 'O', 'O', 'O', 'O', 'O']","['موارد', 'استثنایی', 'صفر', 'در', 'مقابل', 'صفر']"
12043,"['O', 'O', 'O', 'O', 'O']","['خالص', '249.53', 'در', 'مقابل', '242.94']"
12044,"['O', 'O', 'O', 'O', 'O', 'O']","['گردش', 'مالی', '119.49', 'در', 'مقابل', '134.40']"
12045,"['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG']","['نام', 'شرکت', 'Liu', 'Chong', 'Hing', 'Investment', 'Ltd']"
12046,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['کتاب', 'ها', 'از', '23', 'تا', '27', 'سپتامبر', 'بسته', 'می', 'شوند']"
12047,"['O', 'O', 'O', 'O', 'O']","['سود', 'قابل', 'پرداخت', '8', 'اکتبر']"
12048,"['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['توجه', '-', 'لیو', 'چونگ', 'هینگ', 'در', 'توسعه', 'اموال', 'و', 'سرمایه', 'گذاری،', 'انبارداری،', 'خدمات', 'بانکی', 'و', 'بیمه', 'شرکت', 'می', 'کند.']"
12049,"['O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']","['--', 'اتاق', 'خبر', 'هنگ', 'کنگ', '(', '852', ')', '2843', '6368']"
12050,"['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O']","['بمب', 'آتش', 'نشانی', 'به', 'سمت', 'کنسولگری', 'ایالات', 'متحده', 'در', 'اندونزی', 'پرتاب', 'شد.']"
12051,"['B-LOC', 'O']","['جاکارتا', '1996-08-28']"
12052,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یک', 'مقام', 'ماموریت', 'روز', 'چهارشنبه', 'گفت', 'که', 'یک', 'بمب', 'آتش\u200cزا', 'از', 'روی', 'حصار', 'به', 'محوطه', 'کنسولگری', 'ایالات', 'متحده', 'در', 'دومین', 'شهر', 'بزرگ', 'سورابایا', 'اندونزی', 'پرتاب', 'شد،', 'اما', 'به', 'کسی', 'آسیب', 'نرسید.', '.']"
12053,"['B-PER', 'I-PER', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['کریگ', 'استروم', 'ایالات', 'متحده', 'سخنگوی', 'سفارت', 'در', 'جاکارتا', '700', 'کیلومتری', '(430', 'مایلی)', 'غرب', 'سورابایا', 'حمله', 'صبح', 'روز', 'سه', 'شنبه', 'را', 'تأیید', 'کرد.']"
12054,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یک', 'نفر', 'کوکتل', 'مولوتف', 'را', 'روی', 'نرده', 'پرتاب', 'کرد', 'و', 'به', 'داخل', 'پارکینگ', 'رفت.']"
12055,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['استروم', 'گفت', 'که', 'به', 'کسی', 'یا', 'چیزی', 'برخورد', 'نکرد.']"
12056,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['او', 'گفت', 'که', 'هیچ', 'توضیح', 'فوری', 'در', 'مورد', 'این', 'حمله', 'یا', 'اطلاعاتی', 'در', 'مورد', 'عاملان', 'این', 'حمله', 'وجود', 'ندارد.']"
12057,"['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['شانگهای', 'رمان', 'نویس', 'در', 'خانه', 'به', 'قتل', 'رسید.']"
12058,"['B-LOC', 'O']","['شانگهای', '1996-08-28']"
